date,city,prectot,t2m,rh2m
2011-05-07,madrid,11.32,12.87,77.61
2011-05-08,madrid,0.0,13.87,61.87
2011-05-09,madrid,0.0,17.34,54.75
2011-05-10,madrid,0.0,17.19,65.04
2011-05-11,madrid,0.01,17.77,63.69
2011-05-12,madrid,0.2,16.99,62.27
2011-05-13,madrid,0.4,18.65,58.46
2011-05-14,madrid,3.14,17.5,66.62
2011-05-15,madrid,0.0,13.61,51.29
2011-05-16,madrid,0.0,15.05,59.62
2011-05-17,madrid,0.75,17.53,59.37
2011-05-18,madrid,5.34,16.37,63.07
2011-05-19,madrid,2.13,14.15,69.56
2011-05-20,madrid,0.0,16.71,58.4
2011-05-21,madrid,0.01,18.4,54.74
2011-05-22,madrid,0.66,19.48,57.74
2011-05-23,madrid,0.89,20.42,56.26
2011-05-24,madrid,0.03,22.28,50.31
2011-05-25,madrid,0.0,22.26,46.1
2011-05-26,madrid,0.2,21.71,48.23
2011-05-27,madrid,4.06,19.31,66.67
2011-05-28,madrid,0.84,20.45,58.6
2011-05-29,madrid,2.39,20.75,57.83
2011-05-30,madrid,5.59,18.69,65.73
2011-05-31,madrid,0.29,17.69,60.88
2011-06-01,madrid,0.0,14.17,45.91
2011-06-02,madrid,0.0,14.68,53.34
2011-06-03,madrid,0.0,15.85,57.36
2011-06-04,madrid,0.04,16.88,58.64
2011-06-05,madrid,1.47,18.87,56.05
2011-06-06,madrid,7.72,16.28,73.42
2011-06-07,madrid,9.58,13.95,82.81
2011-06-08,madrid,0.18,15.72,61.47
2011-06-09,madrid,0.03,15.23,58.0
2011-06-10,madrid,0.04,17.13,56.73
2011-06-11,madrid,0.0,18.98,52.5
2011-06-12,madrid,0.0,21.39,45.81
2011-06-13,madrid,0.0,21.93,43.25
2011-06-14,madrid,0.0,22.16,48.2
2011-06-15,madrid,0.0,23.52,45.52
2011-06-16,madrid,0.0,22.0,44.38
2011-06-17,madrid,0.0,22.36,42.31
2011-06-18,madrid,0.0,20.55,44.49
2011-06-19,madrid,0.0,22.94,41.0
2011-06-20,madrid,0.0,24.77,44.12
2011-06-21,madrid,0.0,25.73,39.41
2011-06-22,madrid,0.0,23.78,36.73
2011-06-23,madrid,0.0,22.65,35.81
2011-06-24,madrid,0.0,23.44,44.21
2011-06-25,madrid,0.0,26.02,42.73
2011-06-26,madrid,0.0,27.85,39.59
2011-06-27,madrid,0.0,27.91,34.86
2011-06-28,madrid,0.0,27.88,29.32
2011-06-29,madrid,0.0,24.44,40.39
2011-06-30,madrid,0.0,23.89,38.14
2011-07-01,madrid,0.11,25.19,35.04
2011-07-02,madrid,0.15,27.67,27.52
2011-07-03,madrid,0.03,25.47,27.1
2011-07-04,madrid,0.0,24.12,38.83
2011-07-05,madrid,0.0,26.18,32.35
2011-07-06,madrid,0.0,24.75,32.15
2011-07-07,madrid,0.0,21.82,28.37
2011-07-08,madrid,0.0,21.86,33.15
2011-07-09,madrid,0.0,24.28,39.68
2011-07-10,madrid,0.0,24.77,31.7
2011-07-11,madrid,0.0,25.83,22.64
2011-07-12,madrid,5.02,23.63,36.03
2011-07-13,madrid,0.05,18.8,50.52
2011-07-14,madrid,0.0,20.3,40.73
2011-07-15,madrid,0.0,23.17,38.56
2011-07-16,madrid,0.0,26.63,28.55
2011-07-17,madrid,0.09,23.12,41.51
2011-07-18,madrid,0.0,21.45,37.91
2011-07-19,madrid,0.25,20.88,41.68
2011-07-20,madrid,0.0,22.45,35.41
2011-07-21,madrid,0.0,24.44,32.92
2011-07-22,madrid,0.0,22.66,42.08
2011-07-23,madrid,0.0,22.33,35.05
2011-07-24,madrid,0.0,21.44,39.05
2011-07-25,madrid,0.0,23.39,45.08
2011-07-26,madrid,0.0,25.92,41.2
2011-07-27,madrid,0.0,23.79,36.62
2011-07-28,madrid,0.0,24.91,40.59
2011-07-29,madrid,0.01,26.8,33.26
2011-07-30,madrid,0.0,26.87,30.45
2011-07-31,madrid,0.0,26.01,36.68
2011-08-01,madrid,0.3,26.31,30.03
2011-08-02,madrid,2.03,22.31,54.19
2011-08-03,madrid,0.0,24.44,42.01
2011-08-04,madrid,0.0,26.32,32.3
2011-08-05,madrid,0.0,26.37,35.07
2011-08-06,madrid,0.0,25.57,34.19
2011-08-07,madrid,0.0,25.23,37.0
2011-08-08,madrid,0.0,23.94,30.27
2011-08-09,madrid,0.0,23.22,33.12
2011-08-10,madrid,0.0,24.92,39.33
2011-08-11,madrid,0.0,27.89,39.05
2011-08-12,madrid,5.63,28.43,34.84
2011-08-13,madrid,3.49,24.74,52.85
2011-08-14,madrid,0.0,25.77,41.82
2011-08-15,madrid,0.0,27.21,38.56
2011-08-16,madrid,0.0,27.27,36.1
2011-08-17,madrid,0.0,27.76,26.38
2011-08-18,madrid,0.32,27.42,29.98
2011-08-19,madrid,0.01,27.92,39.19
2011-08-20,madrid,0.17,29.83,32.12
2011-08-21,madrid,2.53,27.98,33.3
2011-08-22,madrid,1.12,23.11,51.45
2011-08-23,madrid,0.0,23.84,42.45
2011-08-24,madrid,0.0,23.72,39.87
2011-08-25,madrid,0.0,23.69,35.17
2011-08-26,madrid,0.67,19.9,38.99
2011-08-27,madrid,0.0,19.26,30.78
2011-08-28,madrid,0.0,21.92,34.97
2011-08-29,madrid,0.0,23.76,22.33
2011-08-30,madrid,0.0,22.93,20.39
2011-08-31,madrid,0.31,21.07,45.91
2011-09-01,madrid,0.04,20.94,51.12
2011-09-02,madrid,0.17,19.27,56.65
2011-09-03,madrid,0.34,19.64,51.69
2011-09-04,madrid,0.0,20.17,48.66
2011-09-05,madrid,0.0,20.14,38.1
2011-09-06,madrid,0.0,22.05,42.6
2011-09-07,madrid,0.0,23.91,23.82
2011-09-08,madrid,0.0,23.77,27.29
2011-09-09,madrid,0.0,25.51,21.04
2011-09-10,madrid,0.0,23.99,29.3
2011-09-11,madrid,0.0,21.3,44.16
2011-09-12,madrid,0.0,23.5,34.49
2011-09-13,madrid,0.0,24.13,34.36
2011-09-14,madrid,0.0,24.29,41.7
2011-09-15,madrid,0.0,23.58,39.32
2011-09-16,madrid,0.0,23.88,40.55
2011-09-17,madrid,0.0,23.77,40.79
2011-09-18,madrid,0.0,19.1,43.92
2011-09-19,madrid,0.0,16.45,42.76
2011-09-20,madrid,0.0,20.15,37.73
2011-09-21,madrid,0.5,20.66,38.37
2011-09-22,madrid,0.0,21.52,30.13
2011-09-23,madrid,0.01,20.96,39.62
2011-09-24,madrid,0.0,18.8,37.2
2011-09-25,madrid,0.0,19.94,29.31
2011-09-26,madrid,0.0,20.61,38.92
2011-09-27,madrid,0.0,20.79,42.44
2011-09-28,madrid,0.0,19.17,46.73
2011-09-29,madrid,0.0,19.45,48.08
2011-09-30,madrid,0.0,18.61,55.5
2011-10-01,madrid,0.0,18.14,57.03
2011-10-02,madrid,0.0,18.01,53.56
2011-10-03,madrid,0.0,19.97,27.4
2011-10-04,madrid,0.0,20.1,27.35
2011-10-05,madrid,0.0,19.82,32.2
2011-10-06,madrid,0.0,21.2,33.23
2011-10-07,madrid,0.0,15.94,54.14
2011-10-08,madrid,0.0,14.28,50.98
2011-10-09,madrid,0.0,15.23,53.08
2011-10-10,madrid,0.0,18.34,43.55
2011-10-11,madrid,0.0,20.79,23.91
2011-10-12,madrid,0.0,20.84,29.62
2011-10-13,madrid,0.0,20.58,26.63
2011-10-14,madrid,0.0,19.42,33.2
2011-10-15,madrid,0.0,17.14,56.35
2011-10-16,madrid,0.0,17.18,45.48
2011-10-17,madrid,0.0,15.76,52.21
2011-10-18,madrid,0.0,16.73,34.0
2011-10-19,madrid,0.0,15.77,42.93
2011-10-20,madrid,0.0,11.64,49.61
2011-10-21,madrid,0.0,11.21,52.99
2011-10-22,madrid,0.0,12.83,65.51
2011-10-23,madrid,0.14,13.58,63.2
2011-10-24,madrid,12.77,12.11,75.44
2011-10-25,madrid,0.19,7.9,72.97
2011-10-26,madrid,4.84,9.69,78.11
2011-10-27,madrid,12.62,11.17,87.74
2011-10-28,madrid,0.17,11.17,75.07
2011-10-29,madrid,0.0,11.73,76.62
2011-10-30,madrid,0.01,13.39,73.19
2011-10-31,madrid,0.04,13.67,74.62
2011-11-01,madrid,0.25,13.89,81.45
2011-11-02,madrid,6.8,12.76,84.8
2011-11-03,madrid,9.84,11.54,81.22
2011-11-04,madrid,10.77,8.33,86.05
2011-11-05,madrid,5.94,8.14,81.97
2011-11-06,madrid,0.96,8.61,71.84
2011-11-07,madrid,0.78,10.32,79.21
2011-11-08,madrid,0.0,8.75,75.94
2011-11-09,madrid,2.32,8.36,85.44
2011-11-10,madrid,1.5,10.94,91.49
2011-11-11,madrid,0.03,12.12,81.2
2011-11-12,madrid,0.0,11.52,74.4
2011-11-13,madrid,0.01,12.04,82.16
2011-11-14,madrid,4.65,10.58,89.22
2011-11-15,madrid,0.58,7.66,88.28
2011-11-16,madrid,0.02,8.2,79.89
2011-11-17,madrid,0.23,8.16,80.97
2011-11-18,madrid,1.19,9.27,87.61
2011-11-19,madrid,12.48,9.32,88.67
2011-11-20,madrid,10.19,9.57,93.88
2011-11-21,madrid,1.84,9.44,85.44
2011-11-22,madrid,6.11,7.79,86.13
2011-11-23,madrid,0.94,9.57,79.97
2011-11-24,madrid,0.0,8.02,78.88
2011-11-25,madrid,0.0,7.59,73.86
2011-11-26,madrid,0.0,6.32,74.34
2011-11-27,madrid,0.0,6.69,64.63
2011-11-28,madrid,0.0,4.77,85.26
2011-11-29,madrid,0.0,5.75,78.78
2011-11-30,madrid,0.0,5.56,78.94
2011-12-01,madrid,0.02,5.26,91.26
2011-12-02,madrid,4.35,5.14,84.64
2011-12-03,madrid,0.22,4.88,76.83
2011-12-04,madrid,0.05,4.43,82.82
2011-12-05,madrid,0.41,6.62,92.26
2011-12-06,madrid,0.02,6.67,87.74
2011-12-07,madrid,0.0,5.47,81.11
2011-12-08,madrid,0.0,5.64,77.86
2011-12-09,madrid,0.0,4.33,81.47
2011-12-10,madrid,1.0,2.18,93.1
2011-12-11,madrid,1.47,3.66,91.11
2011-12-12,madrid,1.23,4.36,95.87
2011-12-13,madrid,0.11,5.92,92.12
2011-12-14,madrid,0.19,7.45,88.98
2011-12-15,madrid,0.03,3.97,86.56
2011-12-16,madrid,2.38,6.25,92.67
2011-12-17,madrid,0.23,1.8,83.08
2011-12-18,madrid,0.01,0.77,85.34
2011-12-19,madrid,0.0,0.75,80.13
2011-12-20,madrid,0.0,2.42,84.53
2011-12-21,madrid,0.0,6.74,89.85
2011-12-22,madrid,0.0,6.49,82.95
2011-12-23,madrid,0.0,5.48,75.24
2011-12-24,madrid,0.0,3.66,76.9
2011-12-25,madrid,0.0,2.91,63.81
2011-12-26,madrid,0.0,2.19,79.4
2011-12-27,madrid,0.0,3.3,76.47
2011-12-28,madrid,0.0,2.88,67.14
2011-12-29,madrid,0.0,3.19,77.95
2011-12-30,madrid,0.0,1.38,78.51
2011-12-31,madrid,0.0,4.46,80.04
2012-01-01,madrid,0.27,4.35,90.97
2012-01-02,madrid,0.98,5.05,85.72
2012-01-03,madrid,0.0,3.33,84.08
2012-01-04,madrid,0.0,4.21,90.88
2012-01-05,madrid,0.0,5.24,81.17
2012-01-06,madrid,0.0,5.69,87.71
2012-01-07,madrid,0.0,4.82,82.08
2012-01-08,madrid,0.0,4.5,76.74
2012-01-09,madrid,0.0,5.23,71.03
2012-01-10,madrid,0.0,3.42,81.06
2012-01-11,madrid,0.0,3.82,77.86
2012-01-12,madrid,0.0,2.01,85.86
2012-01-13,madrid,0.0,3.22,68.56
2012-01-14,madrid,0.0,2.74,71.65
2012-01-15,madrid,1.07,1.03,95.75
2012-01-16,madrid,6.4,2.38,88.88
2012-01-17,madrid,0.03,2.15,78.14
2012-01-18,madrid,0.0,2.84,73.35
2012-01-19,madrid,0.0,6.09,82.77
2012-01-20,madrid,0.0,5.9,86.68
2012-01-21,madrid,0.0,5.88,84.09
2012-01-22,madrid,0.0,6.42,83.28
2012-01-23,madrid,0.0,4.66,84.23
2012-01-24,madrid,0.0,5.65,73.0
2012-01-25,madrid,0.0,4.42,75.61
2012-01-26,madrid,0.01,4.11,76.22
2012-01-27,madrid,1.32,3.15,87.23
2012-01-28,madrid,0.02,2.35,75.94
2012-01-29,madrid,0.02,1.31,77.38
2012-01-30,madrid,0.0,2.19,69.68
2012-01-31,madrid,0.0,3.52,62.87
2012-02-01,madrid,2.28,3.15,79.9
2012-02-02,madrid,0.42,-1.43,61.32
2012-02-03,madrid,0.01,-2.1,48.92
2012-02-04,madrid,0.18,-1.73,62.66
2012-02-05,madrid,2.04,1.52,83.0
2012-02-06,madrid,1.41,3.56,86.05
2012-02-07,madrid,2.01,1.5,77.68
2012-02-08,madrid,0.59,-2.12,65.31
2012-02-09,madrid,0.0,-0.72,71.74
2012-02-10,madrid,0.0,0.31,69.04
2012-02-11,madrid,0.01,-1.67,57.56
2012-02-12,madrid,0.01,-2.23,58.51
2012-02-13,madrid,0.07,-0.56,72.07
2012-02-14,madrid,0.89,1.3,83.32
2012-02-15,madrid,0.03,2.01,78.34
2012-02-16,madrid,0.01,2.91,75.16
2012-02-17,madrid,0.0,3.84,64.85
2012-02-18,madrid,0.0,4.17,58.19
2012-02-19,madrid,0.0,4.22,69.95
2012-02-20,madrid,0.0,1.74,60.69
2012-02-21,madrid,0.0,2.62,49.62
2012-02-22,madrid,0.0,3.37,40.37
2012-02-23,madrid,0.0,5.2,39.99
2012-02-24,madrid,0.0,8.17,37.89
2012-02-25,madrid,0.0,9.13,40.1
2012-02-26,madrid,0.0,10.06,64.69
2012-02-27,madrid,0.0,7.99,62.73
2012-02-28,madrid,0.0,8.95,59.05
2012-02-29,madrid,0.0,9.88,59.78
2012-03-01,madrid,0.03,10.91,52.22
2012-03-02,madrid,1.63,6.29,82.04
2012-03-03,madrid,0.26,7.9,74.92
2012-03-04,madrid,0.72,8.23,80.81
2012-03-05,madrid,0.02,5.46,60.97
2012-03-06,madrid,0.0,4.09,58.48
2012-03-07,madrid,0.0,4.5,62.54
2012-03-08,madrid,0.0,7.41,58.19
2012-03-09,madrid,0.0,7.65,52.15
2012-03-10,madrid,0.0,7.48,54.54
2012-03-11,madrid,0.0,8.69,57.65
2012-03-12,madrid,0.0,10.65,56.36
2012-03-13,madrid,0.0,12.99,39.89
2012-03-14,madrid,0.0,14.56,33.31
2012-03-15,madrid,0.0,11.9,45.35
2012-03-16,madrid,0.14,8.49,64.94
2012-03-17,madrid,0.04,9.06,69.0
2012-03-18,madrid,0.07,5.63,63.24
2012-03-19,madrid,0.0,4.72,61.13
2012-03-20,madrid,0.92,4.5,63.64
2012-03-21,madrid,14.4,3.32,81.61
2012-03-22,madrid,0.03,6.18,67.24
2012-03-23,madrid,0.0,9.08,56.91
2012-03-24,madrid,0.0,10.57,58.44
2012-03-25,madrid,0.0,11.09,52.81
2012-03-26,madrid,0.0,9.96,53.32
2012-03-27,madrid,0.0,10.51,56.48
2012-03-28,madrid,0.0,10.84,49.6
2012-03-29,madrid,0.0,11.54,41.92
2012-03-30,madrid,0.0,12.86,40.82
2012-03-31,madrid,0.0,12.54,50.32
2012-04-01,madrid,0.01,13.49,52.63
2012-04-02,madrid,1.37,12.02,64.16
2012-04-03,madrid,3.86,10.71,78.11
2012-04-04,madrid,7.75,9.58,83.26
2012-04-05,madrid,4.3,8.31,79.48
2012-04-06,madrid,6.75,4.64,76.29
2012-04-07,madrid,2.39,5.35,78.74
2012-04-08,madrid,0.0,9.24,64.11
2012-04-09,madrid,0.0,12.31,54.55
2012-04-10,madrid,1.07,11.34,56.82
2012-04-11,madrid,0.18,9.11,66.17
2012-04-12,madrid,2.2,9.7,65.68
2012-04-13,madrid,1.85,7.03,67.09
2012-04-14,madrid,7.21,7.12,74.94
2012-04-15,madrid,2.0,5.57,68.66
2012-04-16,madrid,1.19,5.4,60.55
2012-04-17,madrid,0.26,9.51,61.94
2012-04-18,madrid,2.31,7.11,73.48
2012-04-19,madrid,5.35,8.81,71.05
2012-04-20,madrid,0.85,10.53,71.69
2012-04-21,madrid,0.55,11.44,73.12
2012-04-22,madrid,0.0,10.91,62.51
2012-04-23,madrid,0.0,10.9,63.84
2012-04-24,madrid,0.0,9.24,54.85
2012-04-25,madrid,2.0,10.44,68.5
2012-04-26,madrid,4.64,11.28,81.65
2012-04-27,madrid,4.52,11.64,79.27
2012-04-28,madrid,9.15,8.1,78.9
2012-04-29,madrid,5.1,7.37,78.07
2012-04-30,madrid,2.76,7.86,69.64
2012-05-01,madrid,0.74,8.89,61.97
2012-05-02,madrid,0.05,10.85,62.91
2012-05-03,madrid,4.41,11.04,76.74
2012-05-04,madrid,8.84,10.5,78.39
2012-05-05,madrid,1.25,9.88,77.24
2012-05-06,madrid,2.08,11.54,67.25
2012-05-07,madrid,0.14,13.2,66.55
2012-05-08,madrid,1.14,16.32,73.41
2012-05-09,madrid,0.02,19.07,53.37
2012-05-10,madrid,0.0,20.92,50.62
2012-05-11,madrid,0.0,21.47,50.02
2012-05-12,madrid,1.76,22.2,54.05
2012-05-13,madrid,0.0,23.03,57.07
2012-05-14,madrid,0.0,20.9,50.65
2012-05-15,madrid,0.0,18.43,44.11
2012-05-16,madrid,0.0,18.71,47.56
2012-05-17,madrid,0.0,20.14,52.09
2012-05-18,madrid,0.0,19.25,45.4
2012-05-19,madrid,3.07,14.12,61.01
2012-05-20,madrid,4.64,9.99,64.13
2012-05-21,madrid,0.19,11.43,56.25
2012-05-22,madrid,0.0,15.15,57.22
2012-05-23,madrid,0.0,18.65,49.36
2012-05-24,madrid,0.0,21.13,46.34
2012-05-25,madrid,0.0,21.67,41.03
2012-05-26,madrid,0.0,17.67,45.29
2012-05-27,madrid,0.0,18.07,43.12
2012-05-28,madrid,0.07,20.75,42.63
2012-05-29,madrid,0.0,20.47,44.74
2012-05-30,madrid,0.0,22.75,36.05
2012-05-31,madrid,0.01,23.56,37.87
2012-06-01,madrid,0.01,24.39,36.19
2012-06-02,madrid,0.16,22.43,46.5
2012-06-03,madrid,0.19,20.46,51.59
2012-06-04,madrid,0.0,21.54,40.0
2012-06-05,madrid,0.0,22.87,41.94
2012-06-06,madrid,0.0,23.01,51.67
2012-06-07,madrid,0.0,20.6,47.07
2012-06-08,madrid,0.0,17.4,41.56
2012-06-09,madrid,0.0,19.23,39.99
2012-06-10,madrid,0.03,21.67,53.37
2012-06-11,madrid,0.19,18.86,49.67
2012-06-12,madrid,0.0,17.04,46.02
2012-06-13,madrid,0.0,18.48,39.22
2012-06-14,madrid,0.0,21.62,37.0
2012-06-15,madrid,0.0,22.54,39.8
2012-06-16,madrid,0.0,23.03,40.11
2012-06-17,madrid,0.0,23.87,38.03
2012-06-18,madrid,0.39,23.43,40.83
2012-06-19,madrid,1.46,21.0,57.7
2012-06-20,madrid,0.0,21.7,43.24
2012-06-21,madrid,0.0,22.14,34.49
2012-06-22,madrid,0.0,22.88,27.48
2012-06-23,madrid,0.0,24.6,33.56
2012-06-24,madrid,0.0,26.78,29.77
2012-06-25,madrid,0.0,28.04,27.65
2012-06-26,madrid,0.0,29.34,28.52
2012-06-27,madrid,0.03,30.17,25.07
2012-06-28,madrid,0.0,27.37,24.63
2012-06-29,madrid,0.0,23.64,27.07
2012-06-30,madrid,0.0,20.66,32.76
2012-07-01,madrid,0.0,19.34,35.86
2012-07-02,madrid,0.0,20.98,31.01
2012-07-03,madrid,0.0,25.01,24.25
2012-07-04,madrid,0.0,25.02,34.12
2012-07-05,madrid,0.0,22.39,36.31
2012-07-06,madrid,0.0,22.28,34.8
2012-07-07,madrid,0.0,23.81,33.38
2012-07-08,madrid,0.0,23.82,26.96
2012-07-09,madrid,0.0,24.58,18.63
2012-07-10,madrid,0.0,23.61,23.14
2012-07-11,madrid,0.1,23.7,29.12
2012-07-12,madrid,0.1,23.63,34.53
2012-07-13,madrid,0.0,25.76,23.92
2012-07-14,madrid,0.0,23.6,33.9
2012-07-15,madrid,0.0,22.43,32.91
2012-07-16,madrid,0.0,24.39,35.06
2012-07-17,madrid,0.0,26.98,22.11
2012-07-18,madrid,0.0,28.12,26.79
2012-07-19,madrid,0.0,29.24,15.61
2012-07-20,madrid,0.0,26.97,23.45
2012-07-21,madrid,0.0,26.26,32.92
2012-07-22,madrid,0.0,25.94,27.6
2012-07-23,madrid,0.0,25.89,26.72
2012-07-24,madrid,0.01,26.39,35.11
2012-07-25,madrid,1.01,27.54,35.52
2012-07-26,madrid,0.52,27.23,41.5
2012-07-27,madrid,2.12,25.31,46.52
2012-07-28,madrid,1.53,24.49,46.06
2012-07-29,madrid,0.0,25.15,37.24
2012-07-30,madrid,0.0,27.2,22.61
2012-07-31,madrid,0.0,26.64,16.27
2012-08-01,madrid,0.0,26.1,16.74
2012-08-02,madrid,0.0,25.67,26.54
2012-08-03,madrid,0.0,25.61,30.92
2012-08-04,madrid,0.0,25.62,26.89
2012-08-05,madrid,3.05,22.41,37.62
2012-08-06,madrid,0.04,21.4,35.72
2012-08-07,madrid,0.0,24.23,41.5
2012-08-08,madrid,0.0,26.83,37.32
2012-08-09,madrid,0.0,29.63,26.73
2012-08-10,madrid,0.11,32.29,19.34
2012-08-11,madrid,0.0,29.77,18.35
2012-08-12,madrid,0.0,25.31,24.2
2012-08-13,madrid,0.0,24.88,28.84
2012-08-14,madrid,0.0,24.73,29.54
2012-08-15,madrid,0.73,21.74,48.29
2012-08-16,madrid,0.0,23.75,35.76
2012-08-17,madrid,0.0,28.17,29.6
2012-08-18,madrid,0.0,28.72,25.59
2012-08-19,madrid,0.0,28.36,30.99
2012-08-20,madrid,0.0,28.96,34.31
2012-08-21,madrid,0.0,29.9,24.04
2012-08-22,madrid,0.0,28.53,24.57
2012-08-23,madrid,0.0,26.8,22.17
2012-08-24,madrid,0.0,24.66,31.45
2012-08-25,madrid,0.03,23.08,40.73
2012-08-26,madrid,0.0,23.13,35.07
2012-08-27,madrid,0.0,23.95,28.69
2012-08-28,madrid,0.0,24.39,25.11
2012-08-29,madrid,0.0,25.07,34.8
2012-08-30,madrid,0.0,22.55,35.82
2012-08-31,madrid,0.0,18.81,36.91
2012-09-01,madrid,0.0,17.96,38.51
2012-09-02,madrid,0.0,17.72,31.75
2012-09-03,madrid,0.0,19.14,44.06
2012-09-04,madrid,0.0,19.87,46.39
2012-09-05,madrid,0.0,20.98,46.05
2012-09-06,madrid,0.01,22.67,42.31
2012-09-07,madrid,0.42,23.32,40.67
2012-09-08,madrid,3.95,23.49,40.78
2012-09-09,madrid,0.83,22.85,42.52
2012-09-10,madrid,0.0,21.94,42.7
2012-09-11,madrid,0.0,22.27,38.66
2012-09-12,madrid,0.0,23.28,40.47
2012-09-13,madrid,0.0,18.63,45.01
2012-09-14,madrid,0.0,19.86,39.87
2012-09-15,madrid,0.0,22.63,28.41
2012-09-16,madrid,0.0,24.44,19.62
2012-09-17,madrid,0.0,23.47,25.4
2012-09-18,madrid,0.12,23.03,30.89
2012-09-19,madrid,0.02,22.11,47.04
2012-09-20,madrid,0.02,22.15,58.13
2012-09-21,madrid,0.0,21.72,55.94
2012-09-22,madrid,0.0,22.63,42.3
2012-09-23,madrid,1.85,19.16,55.96
2012-09-24,madrid,0.24,16.38,56.96
2012-09-25,madrid,2.96,14.54,63.21
2012-09-26,madrid,7.47,13.77,60.07
2012-09-27,madrid,1.85,13.03,63.27
2012-09-28,madrid,39.27,13.75,88.63
2012-09-29,madrid,7.09,13.83,72.23
2012-09-30,madrid,0.0,12.56,62.5
2012-10-01,madrid,0.0,14.57,54.02
2012-10-02,madrid,0.0,15.07,57.19
2012-10-03,madrid,0.0,16.12,56.41
2012-10-04,madrid,0.0,17.33,48.89
2012-10-05,madrid,0.0,17.28,52.3
2012-10-06,madrid,0.0,16.69,59.22
2012-10-07,madrid,0.0,18.49,62.81
2012-10-08,madrid,0.0,19.96,54.32
2012-10-09,madrid,0.0,19.05,65.2
2012-10-10,madrid,0.7,19.1,71.33
2012-10-11,madrid,0.56,17.22,69.11
2012-10-12,madrid,0.97,15.71,70.66
2012-10-13,madrid,0.08,14.29,60.17
2012-10-14,madrid,3.08,12.57,65.98
2012-10-15,madrid,0.23,9.88,65.56
2012-10-16,madrid,0.0,10.92,60.83
2012-10-17,madrid,0.18,11.97,65.15
2012-10-18,madrid,3.07,12.65,77.75
2012-10-19,madrid,5.1,10.4,78.89
2012-10-20,madrid,1.29,11.11,73.76
2012-10-21,madrid,1.41,11.45,66.55
2012-10-22,madrid,0.0,12.17,66.9
2012-10-23,madrid,0.0,14.74,62.76
2012-10-24,madrid,0.82,12.22,84.36
2012-10-25,madrid,5.91,12.25,92.96
2012-10-26,madrid,3.13,11.72,85.02
2012-10-27,madrid,2.2,9.1,74.3
2012-10-28,madrid,0.0,4.73,66.69
2012-10-29,madrid,0.0,5.7,64.49
2012-10-30,madrid,13.36,5.44,89.7
2012-10-31,madrid,0.08,6.19,80.29
2012-11-01,madrid,0.14,8.16,82.9
2012-11-02,madrid,0.42,9.47,84.73
2012-11-03,madrid,16.52,12.35,94.02
2012-11-04,madrid,16.54,11.58,92.3
2012-11-05,madrid,0.03,6.88,73.39
2012-11-06,madrid,0.0,6.44,71.88
2012-11-07,madrid,2.22,5.41,84.31
2012-11-08,madrid,10.25,9.17,95.07
2012-11-09,madrid,7.04,9.54,94.14
2012-11-10,madrid,1.47,7.68,88.79
2012-11-11,madrid,1.25,5.31,77.48
2012-11-12,madrid,0.0,5.6,72.25
2012-11-13,madrid,0.0,5.8,71.23
2012-11-14,madrid,0.0,10.54,84.53
2012-11-15,madrid,0.05,10.41,88.31
2012-11-16,madrid,0.03,10.07,87.74
2012-11-17,madrid,5.32,7.95,95.87
2012-11-18,madrid,0.21,8.52,83.94
2012-11-19,madrid,0.0,7.86,83.06
2012-11-20,madrid,0.0,7.25,88.97
2012-11-21,madrid,0.07,7.61,84.4
2012-11-22,madrid,0.0,6.64,82.85
2012-11-23,madrid,0.0,7.14,88.34
2012-11-24,madrid,0.06,7.61,91.92
2012-11-25,madrid,0.72,9.67,92.45
2012-11-26,madrid,4.19,7.39,86.09
2012-11-27,madrid,0.23,2.16,81.6
2012-11-28,madrid,1.62,2.18,86.61
2012-11-29,madrid,1.08,2.01,83.72
2012-11-30,madrid,0.45,1.22,82.42
2012-12-01,madrid,0.0,0.2,78.48
2012-12-02,madrid,0.0,0.35,80.0
2012-12-03,madrid,0.0,2.35,83.79
2012-12-04,madrid,2.27,3.17,87.7
2012-12-05,madrid,0.04,1.49,84.11
2012-12-06,madrid,0.34,1.41,88.36
2012-12-07,madrid,0.87,3.91,95.38
2012-12-08,madrid,0.01,3.05,82.51
2012-12-09,madrid,0.0,1.92,77.76
2012-12-10,madrid,0.0,1.41,76.58
2012-12-11,madrid,0.0,2.28,81.59
2012-12-12,madrid,0.0,1.8,81.97
2012-12-13,madrid,0.28,2.31,90.84
2012-12-14,madrid,3.14,8.01,96.29
2012-12-15,madrid,0.98,8.77,93.85
2012-12-16,madrid,1.29,8.3,91.86
2012-12-17,madrid,0.09,7.57,84.37
2012-12-18,madrid,0.29,5.47,94.71
2012-12-19,madrid,0.82,6.38,95.54
2012-12-20,madrid,0.15,7.2,90.66
2012-12-21,madrid,0.29,7.55,93.6
2012-12-22,madrid,0.02,7.27,94.85
2012-12-23,madrid,0.0,6.41,91.82
2012-12-24,madrid,0.0,5.56,89.42
2012-12-25,madrid,2.88,5.15,87.42
2012-12-26,madrid,0.75,3.51,82.26
2012-12-27,madrid,0.0,2.19,91.02
2012-12-28,madrid,0.0,3.94,91.69
2012-12-29,madrid,0.02,2.23,91.49
2012-12-30,madrid,0.0,1.94,89.15
2012-12-31,madrid,1.76,1.41,91.55
2013-01-01,madrid,1.46,3.42,88.75
2013-01-02,madrid,0.0,4.21,84.79
